titulo;url;regiao;descricao
Engenheiro de Dados;https://www.catho.com.br/vagas/engenheiro-de-dados/18609304/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Quem somos: // Nascemos em 1998, fruto da paixão pela tecnologia e do impulso empreendedor de nossos fundadores. Com a sabedoria que só quem é a página inicial da internet no Brasil pode ter, acreditamos que todos podem se desenvolver. Por isso, oferecemos um portfólio completo de serviços de internet, atendimento especializado e muito conteúdo. Mais de 280 mil clientes e 15 mil desenvolvedores parceiros estão com a gente. Somos uma empresa que possui diferentes unidades de negócio, cada qual com um conjunto de soluções específicas: serviços de internet, e-commerce, marketing de relacionamento digital e projetos corporativos, mas com algo em comum: paixão por desenvolver. Porque, aqui na Locaweb, desenvolver vai muito além da tecnologia. :) E para tirar de letra, você precisa de: * Fundamentos de Big Data, Hadoop, Hive, SQL, StreamSets * Conhecimento de Spark * Conhecimentos de Python * Conhecimento em Modelagem de Dados * Conhecimento em NoSQL * Conhecimento com Linux * Experiência com ingestão, integração, processamento e armazenamento de grandes volumes de dados. Só quem é Locaweber tem: ? Convênio Médico ? Convênio Odontológico ? Vale-Transporte ou Estacionamento gratuito ? Serviço gratuito de vans do terminal João Dias para a Locaweb ? Vale Refeição: ? Seguro de Vida ? Máquinas de café a vontade ? Massagem e ginástica laboral in company ? Sala de Relax com TV, mesa de bilhar, carteado, tênis de mesa, vídeo games e puffs ? Salão de beleza in company (cabeleireiro, depilação, manicure, estética corporal) ? Gympass ? Day off ? Programa de Qualidade de Vida e bem-estar ? Parceiras com diversos estabelecimentos na área de saúde, lazer e entretenimento entre outros ? Oferta de cortesias dos produtos LOCAWEB. Onde estamos: Ficamos num lugar incrível com muita natureza e pertinho do metrô Giovanni Gronchi e Terminal João Dias (Rua Itapaiúna, 2434 ? São Paulo/SP.
Engenheiro de Dados;https://www.catho.com.br/vagas/engenheiro-de-dados/18609251/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Arquitetura e Ingestão de Dados Hadoop Bigdata NoSQL Databases SQL PL/SQL Apache Spark Scala e Pyspark ETL (Extração, transformação e carregamento) Gerenciamento de serviços de TI Experiência em Data Preparation, com habilidades para coletar, limpar, normalizar, combinar, estruturar e organizar dados para análises. Tecnologias utilizadas: Hortonworks on premise ? Linux - Spark Hadoop - HIVE - SQOOP ? PHOENIX - HBASE - ORACLE - Shell-Script , Elasticsearch, com Desenvolvimento em Apache SCALA. Tecnologias e Cloud: GCP ? BigQuery ? Dataproc Scala ? STORAGE Buckets ? Cloud Pub/Sub e Python.
Engenheiro de Dados;https://www.catho.com.br/vagas/engenheiro-de-dados/18588594/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuar no apoio de desenvolvimento da área de BI, desenhando melhores soluções para o negócio, realizar o desenvolvimento de processos, com foco  em performance de qualidade de dados e modelagem. Necessário experiência em modelagem de dados em arquitetura DW
Engenheiro de Dados;https://www.catho.com.br/vagas/engenheiro-de-dados/18582588/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Contribuir com o projeto de Data Lake e preparação de dados, implementando um design sólido, robusto e extensível que suporte os principais fluxos de negócios  Criar a infraestrutura necessária para extração, transformação e carregamento otimizados de dados de uma ampla variedade de fontes de dados usando as tecnologias de SQL, AWS e outras  Fornecer excelência operacional por meio da análise de causa raiz e melhoria contínua para tecnologias e processos de Big Data  Contribuir para inovações e insights de dados que impulsionam a visão da empresa  Trabalhar em um ambiente colaborativo, interagindo com vários grupos diariamente. Bacharel em Ciência da Computação ou disciplina técnica relacionada  Experiência de trabalho com projetos/ infraestrutura do Hadoop  Experiência com as práticas de DW no espaço Big Data  Experiência com pelo menos uma linguagem de script (Shell, Python, Perl, etc.)  Experiência com uma linguagem de programação: Python  Proficiente em projetar fluxos de trabalho de ETL  Inglês avançado  Capacidade de escrever, analisar e depurar consultas SQL.    Soft Skills  Flexibilidade  Resiliente  Proativo  Comunicação eficaz
Engenheiro de Dados;https://www.catho.com.br/vagas/engenheiro-de-dados/18581042/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Projetar e desenvolver sistemas de Machine Learning e Deep Learning. Executar testes e experimentos de aprendizado de máquina. Pesquisar e implementar algoritmos de Machine Learning apropriados. Selecionar conjuntos de dados apropriados e métodos de representação de dados. Realizar análise estatística e ajustes nos modelos usando resultados de teste. Treinar e ajustar os sistemas quando necessário. Estender bibliotecas e estruturas de Machine Learning existentes. Ensino Superior completo. Experiência com Machine Learning. Compreensão de estruturas de dados, modelagem de dados e arquitetura de software. Conhecimento em matemática, probabilidade, estatística e algoritmos. Capacidade de escrever código robusto em Python, Java ou R. Conhecimento em estruturas de aprendizado de máquina (como Keras ou PyTorch) e bibliotecas (como scikit-learn). Habilidades de comunicação. Vivência com a cultura DevOps. Experiência com Linux. Experiência com Docker. Conhecimento avançado em Git. Experiência com automação de desenvolvimento de software (Jenkins ou similar).  Idioma:  Inglês - Fluente
Engenheiro de Dados;https://www.catho.com.br/vagas/engenheiro-de-dados/18568333/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Buscamos um profissional com grande capacidade técnica para abraçar novos desafios e desenvolver as seguintes tarefas   - Desenvolver, construir, testar e manter arquiteturas de dados  - Alinhar arquiteturas com requisitos de negócios  - Cuidar da aquisição dos dados  - Desenvolver processos de conjunto de dados  - Usar linguagem de programação e ferramentas  - Identificar maneiras de melhorar a confiabilidade, a eficiência e a qualidade dos dados  - Usar grandes conjuntos de dados para resolver problemas de negócios  - Implantar programas analíticos sofisticados, Machine Learning e métodos estatísticos  - Preparar dados para modelagem preditiva e prescritiva  - Encontrar padrões ocultos usando dados  - Usar dados para descobrir tarefas que podem ser automatizadas  - Entregar atualizações para as partes interessadas com base em análises. O candidato deve ter terceiro grau em Ciência da Computação, Engenharia, Matemática Aplicada ou curso correlato  ?	Conhecimento do design do banco de dados SQL  ?	Conhecimento em linguagens de programação: Python, Java ....  ?	Cursos e/ou Certificações na área são um diferencial:   Mestrado ou pós-graduação em Análise de Dados   Cloudera Certified Professional (CCP): Data Engineer   Google Cloud Certified Professional Data EngineerCertificate in Engineering Excellence Big Data Analytics Optimization (CPEE)  IBM Certified Data Engineer ? Big Data  ?	Fluência em inglês  ?	Ter boa comunicação   ?	Ser organizado  Idioma:  Inglês - Fluente
Engenheiro de Dados;https://www.catho.com.br/vagas/engenheiro-de-dados/18547400/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuar na área de de Data & Analytics, sendo responsável pela modelagem de dados, clusterização, segmentação de dados dos projetos e da indústria para auxílio na tomada de decisão. Além disso, vai realizar a avaliação da estruturação de dados atual e futura, proposição e desenvolvimento de uma estrutura de dados futuros e melhorias de código para a base de dados e vai operar todo o processo para gestão das informações do Projeto e Produto de Marketplace no setor de saúde. Profissional com aptidão para desenho e desenvolvimento de soluções Big (batch) e Fast Data, capazes de superar desafios importantes de segurança, performance e resiliência em aplicações de missão crítica e com altíssimo volume de consumo. Conhecimento em modelagem de dados / Azure ADLSGen2 / ComosDB Cassandra/MongoDB. Conhecimento de plataformas de extensão de data lake em clouds públicas. Conhecimento de produtos em Cloud Pública Azure, Spark, Databricks, Event Hub, ADLSGen2, HDInsight. Experiência em frameworks e produtos de processamento Big e Fast Data (ex.: Spark, SparkStreaming, Java/Scala , Hive, Impala). Experiência na utilização de produtos utilizados na construção do soluções Big e Fast Data (ex.: Kafka, Yarn, Schema Registry). Experiência na utilização de produtos para extensão de data lake em Cloud Pública Azure, Spark, Databricks, Event Hub, ADLSGen2, HDInsight. Metodologia de desenvolvimento ágil.
Engenheiro de Dados NRT;https://www.catho.com.br/vagas/engenheiro-de-dados-nrt/18559885/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Sustentação microserviços fluxo NRT.                  Preparação de dados com Spark Streaming.                         Entendimento dos requisitos de negocio.                  Desenvolvimento dos pipelines.                   Teste Unitário.                  Desenvolvimento plano de implantação.                    Acompanhamento Implantação.                      Validação dos dados.                     Homologação com o Gestor.                        Alinhar com a origem a necessidade de replicação.                        Ativar replicações na origem (DEV/Prod).                         Acompanhamento da estabilização do job em Produção.                      Sustentação pós-implantação PySpark / Python / Spark / Shell / HQL / SQL / Git / Kafka / Java / Hbase Intermediário Framework hadoop / Nifi / CDC Básico   Desejável: Jira / Confluence / Bitbucket / Docker / Micro Serviços
Engenheiro de Dados;https://www.catho.com.br/vagas/engenheiro-de-dados/18558036/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuará com Data Factory, Data Lake Storage, desenvolvimento e modelagem de Data Warehouse. Experiência e bons conhecimentos em Python.
Engenheiro de Dados;https://www.catho.com.br/vagas/engenheiro-de-dados/18553010/?origem_apply=busca-de-vagas&entrada_apply=direto;Porto Alegre - RS (1);Propor e desenvolver soluções para DataOps em cloud. Construir scripts de transformação de dados transacionais e analíticos. Criar mecânicas para gerencia do ciclo de vida dos dados. Trabalhar com processamento de volumes massivos de dados em streaming e batch Explorar novas tecnologias e propor formas inovadoras de disponibilizar os dados nas melhores condições para Cientistas e Analistas Participar e colaborar com os Squads Ágeis em seus rituais. Participar da definição das soluções e ser propositivo e apresentar as suas ideias ou críticas. Conhecimento em configuração, desenvolvimento e deploy de soluções em cloud (AWS, Azure, GCP ou Huawei). Proficiência com Python ou Scala. Conhecimento de Orientação a Objetos. Domínio de SQL e PLSQL. Experiência na construção de pipelines de ETL (com qualquer ferramenta). Desejável: Experiência com bibliotecas Python para manipulação de dados (Pandas, Numpy, etc.) Experiência com Apache Spark. Experiência em soluções que utilizam arquivos Parquet, Avro, ORC ou Carbon. Conhecimento em Docker. Entendimento de modelagem dimensional. Diferencial: Possuir certificação técnica em AWS, Azure, GCP, Huawei ou Databricks. Experiência com Apache Kafka.
